GENUS;SPECIES;ORDER;FAMILY;SUBCLASS;GROUP_GINTER;GROUP_GINTER2;TOOTH_PLATE;SCM1;SCM2;SCM_average;DUPLICATE;PERIOD;EARLIEST;MAX_DATE;LATEST;MIN_DATE;MID POINT;LAZARUS;COLLECTION;FORMATION;CONTINENT 1;CONTINENT 2;CONTINENT 3;CONTINENT 4;CONTINENT 5;HEMISPHERE;BA_0;BA_1;BA_2;BA_3;BA_4;BA_5;BA_6;SCALE_ONLY;FINSPINE_ONLY;TOOTH_ONLY
Ptychodictyon;americanum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Logan;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;Y;N;NA
Ptychodictyon;ancestralis;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Belarus;Vitebsk horizon;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Ptychodictyon;ancestralis;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Subate-2 borehole;Rezekne horizon;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Ptychodictyon;distinctum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Mount Tavlefjellet;Grey Hoek;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Ptychodictyon;distinctum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Austfjord;Grey Hoek;Europe;X;X;X;;N;1;1;1;0;0;0;0;Y;N;NA
Ptychodictyon;rimosum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Estonia;Narova Stage;Europe;X;X;X;;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Ptychodictyon;sulcatum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Estonia;Narova Stage;Europe;X;X;X;;N;1;0;0;0;0;0;0;Y;N;NA
Ptychodictyon;sulcatum;Diplacanthiformes;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Givetian;382,7;388;N;Karksi outcrop;Burtnieki;Europe;X;X;X;;N;1;0;0;0;0;0;0;Y;N;NA
Sabrinacanthus;arcuatus;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;9;11,5;7,6625;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dzwinogrod;Podolian Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Sabrinacanthus;arcuatus;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;9;11,5;7,6625;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;River Severn;Pteraspis leathensis zone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Sabrinacanthus;sp.;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;9;9;9;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tredomen Quarry;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Vernicomacanthus;uncinatus;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;47,575;50,05;36,69166667;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Turin Hill;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Vernicomacanthus;waynensis;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;34,7;34,7;32,3;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Wayne Herbert Quarry;Pteraspis crouchi zone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Brochoadmones;milesi;Incerti_ordinis;Brochoadmonidae;Stem;NA;NA;N;57,95;59,45;30,01805556;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;MOTH locality;Delorme/Road River;North America;X;X;X;;N;0;0;0;1;0;0;0;N;N;NA
Acanthacanthus;ornatus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;5;5;5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Spokojnaya river;Severnaya Zemlya;Asia;X;X;X;;N;1;1;1;0;0;0;0;N;N;NA
Brachyacanthus;scutiger;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;41,4;51,475;30,62;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Farnell;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Brachyacanthus;scutiger;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;41,4;51,475;30,62;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tealing;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Brachyacanthus;scutiger;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;41,4;51,475;30,62;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Duntrune Quarry;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Brachyacanthus;scutiger;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;41,4;51,475;30,62;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Turin Hill;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Canadalepis;basdenae;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Lomandra Creek section;Lomandra limestone;Australia and Oceania;Asia;X;X;;N/S;0;1;1;1;1;0;0;Y;N;NA
Canadalepis;basdenae;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Zinzilban Gorge;Zinzilban section;Australia and Oceania;Asia;X;X;;N/S;0;1;1;1;1;0;0;Y;N;NA
Canadalepis;linguiformis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;Y;S canon Fiord;Red Canyon River;North America;Europe;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Canadalepis;linguiformis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;Y;Tareya River;Dolgan layers;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Canadalepis;linguiformis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Lygumai-45 core;Tilze;North America;Europe;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Canadalepis;linguiformis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Lygumai-45 core;Stoniskiai;North America;Europe;Asia;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;borealis;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;N;Tareya River;Daxan layers;Asia;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;borealis;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Pragian;407,6;413,4;n;Tareya River;Uryun beds;Asia;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Delaware County or Franklin County;Delaware limestone;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Kuh-e-Lakhal mountains;;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;comptus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Givetian;382,7;395,15;N;Tareya River;Dolgan layers;North America;Asia;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;dolosus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Ganxi-Shawozi section;Xiejiawan;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;estonicus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Narva River near Gorodenka;Vadja Substage;Europe;X;X;X;;N;0;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;estonicus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Eividovichi-328 borehole;Vadja Substage;Europe;X;X;X;;N;0;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;mosolovicus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;West Lekeiyaga-46 borehole;Lekeiyaga;Europe;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dvoriki-2 borehole;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Kunkojai-12 core;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;nativus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Ledai?179 borehole;Stoniskiai;Europe;X;X;X;;N;0;0;0;1;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Pinsk 10 borehole;Kostiukovichy;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Zhitkovichi 2 borehole;Kostiukovichy;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;pinskensis;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Borehole ? 6629;Veliky Most Subformation;Europe;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Lygumai-45 core;Jura;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Kunkojai-12 core;Tilze;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;planus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Baltupenai-83 core;Tilze;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Kaniukai-261 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Saravai-427 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;proprius;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Stakiai-255 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Cheiracanthoides;rarus;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Tareya River;Uryun beds;Asia;X;X;X;;N;0;0;1;0;0;0;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;S - D;Pridoli;423;Emsian;393,3;408,15;N;Man Brook;Old Red Sandstone;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Chalonnes;La Grange;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;sp.;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Lijiang County;Shanjiang and Alengchu;Asia;Europe;X;X;;N;1;1;0;0;1;1;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Longmenshan section;Xiejiawan;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Liujingzhen;Yukiang and Ertang;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Lijiang County;Alengchu;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Cheiracanthoides;wangi;Incerti_ordinis;Incertae_familiae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Lijiang County;Shanjiang and Alengchu;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Climatius;enodiscosta;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;N;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;N;Seripona village;Catavi;South America;X;X;X;;S;0;1;0;0;0;0;0;N;Y;NA
Climatius;scutiger;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;34,1;34,1;34,1;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Forfarshire;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;45,375;58,35;31,34545455;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Turin Hill;Dundee Flagstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;45,375;58,35;31,34545455;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Balruddery;Dundee Flagstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;reticulatus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;45,375;58,35;31,34545455;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Forfarshire;Lower Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;Y;McAras Brook;Knoydart;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;9,2;9,2;7,533333333;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;Y;Blacksmith's Fork;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;9,2;9,2;7,0125;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Cottonwood Canyon;Water Canyon;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Climatius;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;9,2;9,2;7,0125;Y;Devonian;Lochkovian;419,2;Emsian;393,3;406,25;Y;Turin Hill;Dundee Flagstone;North America;Europe;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Eifellepis;werneri;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Schurf Wetteldorfer Richtschnitt;Lauch;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Eifellepis;werneri;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Schurf Wetteldorfer Richtschnitt;Heisdorf;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Stoniskiai-1 borehole;Jura;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Tomashevka-11 borehole;Domatchevo;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Ledai?179 borehole;Lapes;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Endemolepis;inconstans;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;S - D;Pridoli;423;Lochkovian;410,8;416,9;N;Baltupenai-83 core;Lower Tilze Subformation;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Erriwacanthus;falcatus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;9;9;9;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Dzwinogrod;Podolian Old Red Sandstone;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Erriwacanthus;manbrookensis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;7,85;7,85;4,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Man Brook;Lower Old Red Sandstone;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Erriwacanthus;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;6,7;7,85;3;N;S - D;Pridoli;423;Emsian;393,3;408,15;N;Cradley;Ledbury;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Erriwacanthus;sp.;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;6,7;7,85;3;Y;S - D;Pridoli;423;Emsian;393,3;408,15;N;Cusop Dingle;Lower Old Red Sandstone;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;N;NA
Fecundosquama;basiglobosa;Incerti_ordinis;Tchunacanthidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Kurtuvenai-162 borehole;Jura or Lapes;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Fecundosquama;basiglobosa;Incerti_ordinis;Tchunacanthidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;G?luva-99 borehole;Jura or Lapes;Europe;X;X;X;;N;0;0;1;1;1;0;0;Y;N;NA
Hanilepis;wangi;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Silurian;Ludfordian;425,6;Ludfordian;423;424,3;N;Xiaoxing Reservoir;Yulongsi and Miaogao;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Helolepis;bellarugosus;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Delaware County or Franklin County;Delaware limestone;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Helolepis;venustiloides;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Delaware County or Franklin County;Delaware limestone;North America;X;X;X;;N;0;1;1;0;0;0;0;Y;N;NA
Iranolepis;ginteri;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Frasnian;382,7;Frasnian;372,2;377,45;N;Chahriseh;horizon GI4;Asia;X;X;X;;N;0;1;1;1;0;0;0;Y;N;NA
Laliacanthus;ligeriensis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Chalonnes;La Grange;Asia;Europe;X;X;;N;0;1;1;0;1;1;0;Y;N;NA
Laliacanthus;ligeriensis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Al Qalibah region;Jawf;Asia;Europe;X;X;;N;0;1;1;0;1;1;0;Y;N;NA
Laliacanthus;singularis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Ludza-15 borehole;;Europe;X;X;X;;N;NA;NA;NA;NA;NA;NA;NA;Y;N;NA
Latviacanthus;ventspilsensis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;39,45;39,45;39,45;N;Devonian;Emsian;407,6;Eifelian;387,7;397,65;N;Ventspils;Kemeri stage;Europe;X;X;X;;N;1;0;0;0;0;0;0;N;N;NA
Minioracanthus;laevis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Astriakalnis-254 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Minioracanthus;laevis;Incerti_ordinis;Climatiidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Eifelian;393,3;Eifelian;387,7;390,5;N;Pusne-286 borehole;Kernave;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-2 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Olenya-3 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Indiga-379 borehole;Eptarma;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Monospina;erecta;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Silurian;Pridoli;423;Pridoli;419,2;421,1;N;Vuktyl-42 borehole;;Europe;X;X;X;;N;1;1;0;0;0;0;0;Y;N;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;N;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Blacksmith's Fork;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Dry Lake;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;denisoni;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;Y;Devonian;Emsian;407,6;Emsian;393,3;400,45;N;Delle;Water Canyon;North America;X;X;X;;N;1;0;0;0;0;0;0;N;Y;NA
Nodocosta;pauli;Incerti_ordinis;?Climatiidae;Stem;NA;NA;N;6,7;6,7;6,7;N;Devonian;Eifelian;393,3;Famennian;358,9;376,1;N;Tamme;Burtnieki ;Europe;X;X;X;;N;1;1;0;0;0;0;0;N;Y;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;N;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Saremboy-2 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;North Saremboy-17 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
Pechoralepis;adzvensis;Incerti_ordinis;Acritolepidae;Stem;NA;NA;N;2,5;2,5;2,5;Y;Devonian;Lochkovian;419,2;Lochkovian;410,8;415;N;Inzyrey-204 borehole;Khatayakha;Europe;X;X;X;;N;0;1;1;1;1;0;0;Y;N;NA
