GENUS,SPECIES,ORDER,FAMILY,SUBCLASS,GROUP_GINTER,GROUP_GINTER2,TOOTH_PLATE,DUPLICATE,PERIOD,EARLIEST,MAX_DATE,LATEST,MIN_DATE,MID POINT,LAZARUS,COLLECTION,FORMATION,Latitude,Longitude,CONTINENT,HEMISPHERE,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,SCALE_ONLY,FINSPINE_ONLY,TOOTH_ONLY
Cheiracanthus,sp.,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,?,Stromness,Middle Old Red Sandstone,59,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Cheiracanthus,sp.,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,?,Gordon Castle,Middle Old Red Sandstone,57.6,-3.1,Europe,N,1,0,0,0,0,0,0,N,N,NA
Cheiracanthus,splendens,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Estonia,Narova Stage,NA,NA,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,NA
Cheiracanthus,talimae,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Pusne-286 borehole,Kernave,55.1,25.2,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Cheiracanthus,talimae,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Daugavpils-42 borehole,,55.9,26.5,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Ginkgolepis,tenericostatus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Karksi outcrop,Burtnieki,58.1,25.6,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Ginkgolepis,tenericostatus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Novinka quarry,Burtnieki,59.2,30.4,Europe,N,1,0,0,0,0,0,0,Y,N,NA
Homalacanthus,concinnus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Scaumenac Bay,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Homalacanthus,concinnus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Escuminac Bay,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Homalacanthus,concinnus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Miguasha,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Markacanthus,costulatus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Orsha-2 borehole,Kostiukovichy,54.5,30.5,Europe,N,1,1,1,0,0,0,0,Y,N,NA
Markacanthus,costulatus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Saravai-427 borehole,Kernave,55.2,23.7,Europe,N,1,1,1,0,0,0,0,Y,N,NA
Markacanthus,parallelus,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Braslav-7 borehole,Vitebsk horizon,55.6,27,Europe,N,0,1,0,0,0,0,0,Y,N,NA
Protogonacanthus,juergeni,Acanthodiiformes,Cheiracanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,An der Loh quarry,Upper Plattenkalk,51,7.2,Europe,N,0,1,1,0,0,0,0,N,N,NA
Halimacanthodes,ahlbergi,Acanthodiiformes,Howittacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Stromatoporoid Camp,Gogo,-18.7,125.7,Australia and Oceania,S,0,0,0,1,1,1,0,N,N,NA
Howittacanthus,kentoni,Acanthodiiformes,Howittacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Mt. Howitt Spur quarry,,-37.2,146.6,Australia and Oceania,S,1,0,0,0,0,0,0,N,N,NA
Lodeacanthus,gaujicus,Acanthodiiformes,Mescanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Lode clay quarry,Lode,57.2,25.3,Europe,N,1,1,0,0,0,0,0,N,N,NA
Melanoacanthus,minutus,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Standard Oil Company locality AR.25.58,Bear Rock,68.2,-125.8,North America,N,0,1,0,0,0,0,0,N,N,NA
Mesacanthus,mitchelli,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Turin Hill,Dundee Flagstone,56.7,-2.8,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,mitchelli,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Forfar,Dundee Flagstone,56.6,-2.9,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,mitchelli,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Angus,Dundee Flagstone,56.7,-3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,mitchelli,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Tillywhandland quarry,Dundee Flagstone,56.7,-2.8,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,peachi,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Orkney,Middle Old Red Sandstone,58.9,-2.7,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,peachi,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Achanarras,Middle Old Red Sandstone,58.5,-3.5,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,pusillus,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Tynet Burn,Middle Old Red Sandstone,57.7,-3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Mesacanthus,sp.,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,MOTH locality,Delorme/Road River,62.5,-124.8,North America,N,0,0,0,1,0,0,0,N,N,NA
Mesacanthus,semistriatus,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Campbellton,Atholville beds,48,-66,North America,N,0,1,0,0,0,0,0,N,N,NA
Promesacanthus,eppleri,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,MOTH locality,Delorme/Road River,62.5,-124.8,North America,N,0,0,0,1,0,0,0,N,N,NA
Triazeugacanthus,affinis,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Escuminac Bay,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Triazeugacanthus,affinis,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Miguasha,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Triazeugacanthus,affinis,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,lot 192,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Triazeugacanthus,affinis,Acanthodiiformes,Mesacanthidae,Stem,NA,NA,N,Y,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,lot 193B,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Culmacanthus,antarctica,Diplacanthiformes,Culmacanthidae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Mount Crean,Aztec Siltstone,-77.9,159.6,Antarctica,S,1,0,0,0,0,0,0,N,N,NA
Culmacanthus,pambulensis,Diplacanthiformes,Culmacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Pambula,Boyd Volcanic Complex,-37.2,149.9,Australia and Oceania,S,1,0,0,0,0,0,0,N,N,NA
Culmacanthus,sp.,Diplacanthiformes,Culmacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Goalen Head,Bunga Beds,-36.6,150.1,Australia and Oceania,S,1,0,0,0,0,0,0,N,N,NA
Culmacanthus,stewarti,Diplacanthiformes,Culmacanthidae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Frasnian,372.2,379.95,N,Mt. Howitt,,-37.2,146.6,Australia and Oceania,S,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,acus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Famennian,372.2,Famennian,358.9,365.55,N,Grahamstown,Witpoort,-33.3,26.5,Africa,S,0,1,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Achanarras,Middle Old Red Sandstone,58.5,-3.5,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Den of Findon,Middle Old Red Sandstone,57.7,-2.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Elgin,Middle Old Red Sandstone,57.6,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Tynet Burn,Middle Old Red Sandstone,57.7,-3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Cromarty,Middle Old Red Sandstone,57.7,-4,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Lethen Bar,Middle Old Red Sandstone,57.5,-3.7,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Orkney,Middle Old Red Sandstone,58.9,-2.7,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Cruaday Quarry,Middle Old Red Sandstone,59.1,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,crassisimus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Allt Muigh-bhlaraidh,Middle Old Red Sandstone,57.8,-4.2,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,kleesmentae,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Berzini-33 borehole,Vitebsk horizon,56.1,27.9,Europe,N,0,1,0,0,0,0,0,Y,N,NA
Diplacanthus,kleesmentae,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Cherikov-1 borehole,Vitebsk horizon,53.6,31.4,Europe,N,0,1,0,0,0,0,0,Y,N,NA
Diplacanthus,pechorensis,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Pragian ,410.8,Pragian ,407.6,409.2,N,Toboy-14 borehole,Naul',68.9,59,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,NA
Diplacanthus,poltnigi,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Matusevich river,Severnaya Zemlya,79.6,96.4,Asia,N,1,1,1,0,0,0,0,Y,N,NA
Diplacanthus,solidus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Matusevich river,Severnaya Zemlya,79.6,96.4,Asia,N,1,1,1,0,0,0,0,Y,N,NA
Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Famennian,358.9,376.1,N,Orkney,Middle Old Red Sandstone,58.9,-2.7,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Famennian,358.9,376.1,N,Karksi outcrop,Burtnieki,58.1,25.6,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Famennian,358.9,376.1,N,St. Petersburg,R. Ischora,59.9,30.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Famennian,358.9,376.1,N,Den of Findon,Middle Old Red Sandstone,57.7,-2.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Famennian,358.9,376.1,N,Achanarras,Middle Old Red Sandstone,58.5,-3.5,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,tenuistriatus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Lybster,Middle Old Red Sandstone,58.3,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,tenuistriatus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Den of Findon,Middle Old Red Sandstone,57.7,-2.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,tenuistriatus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Cromarty,Middle Old Red Sandstone,57.7,-4,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,tenuistriatus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Achanarras,Middle Old Red Sandstone,58.5,-3.5,Europe,N,1,0,0,0,0,0,0,N,N,NA
Diplacanthus,tenuistriatus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Lybster,Lybster Flagstone,58.3,-3.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Milesacanthus,ancestralis,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Al Qalibah region,Jawf,28.4,37.6,Asia,N/S,0,1,1,1,0,0,0,N,N,NA
Milesacanthus,ancestralis,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Southern Ahaggar,Oued Felaou,20.4,5.9,Africa,N/S,0,1,1,1,0,0,0,N,N,NA
Milesacanthus,antarctica,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Portal Mountain,Aztec Siltstone,-78.2,159.1,Antarctica,S,1,0,0,0,0,0,0,N,N,NA
Milesacanthus,sp.,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Chahriseh,horizon GI4,33,52.1,Asia,N,0,1,1,1,0,0,0,Y,N,NA
Rhadinacanthus,deltosquamosus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Karksi outcrop,Burtnieki,58.1,25.6,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Rhadinacanthus,deltosquamosus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Givetian,387.7,Givetian,382.7,385.2,N,Novinka quarry,Burtnieki,59.2,30.4,Europe,N,1,0,0,0,0,0,0,Y,N,NA
Rhadinacanthus,ellsi,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Miguasha,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Rhadinacanthus,horridus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Frasnian,382.7,Frasnian,372.2,377.45,N,Miguasha,Escuminac,48.1,-66.4,North America,N,1,1,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Silurian,Gorstian,427.4,Ludfordian,423,425.2,Y,Rauhe Berge,Beyrichienkalk,52.5,13.4,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Givetian,382.7,388,Y,Cromarty,Middle Old Red Sandstone,57.7,-4,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,405.05,NA,Den of Findon,Middle Old Red Sandstone,57.7,-2.3,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,405.05,NA,Achanarras,Middle Old Red Sandstone,58.5,-3.5,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,405.05,NA,Orkney,Middle Old Red Sandstone,58.9,-2.7,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,405.05,NA,Stromness,Middle Old Red Sandstone,59,-3.3,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus (Diplacanthus),longispinus,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,S - D,Gorstian,427.4,Givetian,382.7,405.05,NA,Estonia,Narova Stage,NA,NA,Europe,N,1,0,1,0,0,0,0,N,N,NA
Rhadinacanthus,primaris,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Kuptcheli-325 borehole,Vitebsk horizon,55.5,26.7,Europe,N,0,1,0,0,0,0,0,Y,N,NA
Rhadinacanthus,primaris,Diplacanthiformes,Diplacanthidae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Braslav-8 borehole,Vitebsk horizon,55.6,27,Europe,N,0,1,0,0,0,0,0,Y,N,NA
Striacanthus,overathensis,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Pragian,410.8,Emsian,393.3,402.05,N,Stone quarry Heider,Wahnbachschichten,50.9,7.3,Europe,N,0,1,1,1,1,0,0,N,Y,NA
Striacanthus,overathensis,Incerti_ordinis,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Pragian,410.8,Emsian,393.3,402.05,NA,Podlazie Hill,Winna,50.8,20.8,Europe,N,0,1,1,1,1,0,0,N,Y,NA
Striacanthus,sicaeformis,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Givetian,387.7,Famennian,358.9,373.3,N,Freestone Creek,Avon River Group,-37.7,147.1,Australia and Oceania,S,1,0,0,0,0,0,0,N,Y,NA
Gladiobranchus,probaton,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,MOTH locality,Delorme/Road River,62.5,-124.8,North America,N,0,0,0,1,0,0,0,N,N,NA
Uraniacanthus,spinosus,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Emsian,393.3,406.25,N,Wayne Herbert Quarry,Lower Old Red Sandstone,52,-3,Europe,N,1,1,0,0,0,0,0,N,N,NA
Uraniacanthus,spinosus,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Emsian,393.3,406.25,NA,Central Saudi Arabia,Jauf,27.5,44.9,Asia,N,1,1,0,0,0,0,0,N,N,NA
Uraniacanthus,curtus,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Farnell,Dundee Flagstone,56.7,-2.6,Europe,N,1,0,0,0,0,0,0,N,N,NA
Uraniacanthus,curtus,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,NA,Turin Hill,Dundee Flagstone,56.7,-2.8,Europe,N,1,0,0,0,0,0,0,N,N,NA
Uraniacanthus,curtus,Diplacanthiformes,Gladiobranchidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,NA,Hayston Hill,Lower Old Red Sandstone,56.6,-3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Bryantonchus,peracutus,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Ely,Sevy Dolomite,39.5,-114.9,North America,N,1,1,1,0,0,0,0,N,Y,NA
Bryantonchus,peracutus,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Hyrum,Water Canyon,41.7,-111.7,North America,N,1,1,1,0,0,0,0,N,Y,NA
Bryantonchus,peracutus,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Delle,Water Canyon,40.8,-112.8,North America,N,1,1,1,0,0,0,0,N,Y,NA
Bryantonchus,peracutus,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Beartooth Butte,Beartooth Butte,45,-109.6,North America,N,1,1,1,0,0,0,0,N,Y,NA
Ptychodictyon,americanum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Hyrum,Water Canyon,41.7,-111.7,North America,N,1,0,0,0,0,0,0,Y,N,NA
Ptychodictyon,americanum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Emsian,393.3,400.45,N,Logan,Water Canyon,41.7,-111.7,North America,N,1,0,0,0,0,0,0,Y,N,NA
Ptychodictyon,ancestralis,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Belarus,Vitebsk horizon,53.6,28.1,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Ptychodictyon,ancestralis,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Emsian,407.6,Eifelian,387.7,397.65,N,Subate-2 borehole,Rezekne horizon,56,25.9,Europe,N,1,1,0,0,0,0,0,Y,N,NA
Ptychodictyon,distinctum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Mount Tavlefjellet,Grey Hoek,79.2,15.5,Europe,N,1,1,1,0,0,0,0,Y,N,NA
Ptychodictyon,distinctum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Austfjord,Grey Hoek,78.7,16,Europe,N,1,1,1,0,0,0,0,Y,N,NA
Ptychodictyon,rimosum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Eifelian,387.7,390.5,N,Estonia,Narova Stage,NA,NA,Europe,N,NA,NA,NA,NA,NA,NA,NA,Y,N,NA
Ptychodictyon,sulcatum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,N,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Estonia,Narova Stage,NA,NA,Europe,N,1,0,0,0,0,0,0,Y,N,NA
Ptychodictyon,sulcatum,Diplacanthiformes,Incertae_familiae,Stem,NA,NA,N,Y,Devonian,Eifelian,393.3,Givetian,382.7,388,N,Karksi outcrop,Burtnieki,58.1,25.6,Europe,N,1,0,0,0,0,0,0,Y,N,NA
Sabrinacanthus,arcuatus,Incerti_ordinis,?Climatiidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Dzwinogrod,Podolian Old Red Sandstone,49.7,24.3,Europe,N,1,0,0,0,0,0,0,N,N,NA
Sabrinacanthus,arcuatus,Incerti_ordinis,?Climatiidae,Stem,NA,NA,N,Y,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,River Severn,Pteraspis leathensis zone,51.7,-2.5,Europe,N,1,0,0,0,0,0,0,N,N,NA
Sabrinacanthus,sp.,Incerti_ordinis,?Climatiidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Tredomen Quarry,Lower Old Red Sandstone,51.9,-3.4,Europe,N,1,0,0,0,0,0,0,N,N,NA
Vernicomacanthus,uncinatus,Incerti_ordinis,?Climatiidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Turin Hill,Lower Old Red Sandstone,56.7,-2.8,Europe,N,1,0,0,0,0,0,0,N,N,NA
Vernicomacanthus,waynensis,Incerti_ordinis,?Climatiidae,Stem,NA,NA,N,N,Devonian,Lochkovian,419.2,Lochkovian,410.8,415,N,Wayne Herbert Quarry,Pteraspis crouchi zone,52,-3,Europe,N,1,0,0,0,0,0,0,N,N,NA
